global_id	parent_global_id	id	parent_id	level	article	discussion	timestamp	day	author	parent_author	author_name	parent_author_name	date	text	thread
503	502	503	502	0	34194757	0	-1	-1	-1	0	-1	0	22:05, 22 December 2011	[[IMF]], ADBI, CGDEV, IEE, every credible authority really, predicts (as of studies current in 2007 and later) a serious decline in agriculture outputs as a result of climate effects, one that will *NOT* be offset but in many cases aggregated by increased CO2.   <LF>   [https://www.google.com/search?client=ubuntu&amp;channel=fs&amp;q=2007+global+warming+and+agriculture+fertilization+effect  The assumed fertilization effect], in other words, is nonsense or pseudoscience, or review of just the most authoritative sources shows a consensus that must be reflected in this article or a new one linked from it, say [[agriculture effects of higher CO2 levels]].  A similar article on [[ocean food yields with high atmospheric CO2 and ocean acidification]] could parallel it.   <LF>   None of the Wikipedia material on these subjects seems to be very current or properly referenced at present.   <LF>   Authoritative sources recommended, in addition to the search above, include the [[University of Manitoba]] summary studies which concluded that many effects, e.g. pests, faster maturity of the crop, rot, etc., would be much worse in a warmer environment and that the soils in the more northerly areas were not suitable for most food crops - meaning that the only areas that had any reason to think they'd gain in yields from warming, won't.  This did not even consider social effects like conflict and the fact that no infrastructure exists in those areas for those crops. {{Unsigned|142.177.226.88|	 Agriculture effects 
504	503	504	503	1	34194757	0	22809544	4516	103	-1	Casting-off	-1	0:04, 15 May 2013 (UTC)	:I completely agree.  This should be added.  How do we go about building consensus on such a controversial topi	 Agriculture effects 
505	462	505	462	-8	34194757	0	0	0	0	0	0	0	0	== Internal vs External forcings ==	 Internal vs External forcings 
506	505	506	505	0	34194757	0	22497098	4299	104	0	Blouis79	0	0:38, 10 October 2012 (UTC)	I understand that anything that happens on earth would be an &quot;internal&quot; forcing- so volcanism, plate tectonics and man should be moved to internal forcing section. The external forcings are solar output, orbital variations, cosmic rays (Svensmark hypothesis). Cosmic Rays needs its own subhead. Otherwise and excellent balanced articl	 Internal vs External forcings 
507	506	507	506	1	34194757	0	22497137	4300	11	104	William M. Connolley	Blouis79	1:17, 10 October 2012 (UTC)	: Errm, what makes you think that? Given [http://en.wikipedia.org/w/index.php?title=Climate_sensitivity&amp;diff=prev&amp;oldid=337689072], I'm not inclined to trust your unsupported opini	 Internal vs External forcings 
508	506	508	506	1	34194757	0	22889020	4572	105	104	JohnTsams	Blouis79	4:40, 9 July 2013 (UTC)	:Perhaps a citation is needed for, &quot;Forcing mechanisms can be either &quot;internal&quot; or &quot;external&quot;. Internal forcing mechanisms are natural processes within the climate system itself (e.g., the thermohaline circulation). External forcing mechanisms can be either natural (e.g., changes in solar output) or anthropogenic (e.g., increased emissions of greenhouse gases).&quot;	 Internal vs External forcings 
509	462	509	462	-8	34194757	0	0	0	0	0	0	0	0	== Sea ice loss and ice sheets and partial reverts... ==	 Sea ice loss and ice sheets and partial reverts... 
510	509	510	509	0	34194757	0	22498808	4301	21	0	Stephan Schulz	0	5:08, 11 October 2012 (UTC)	I just noticed that [[User:Watti Renew|Watti Renew]] added some text about sea ice and ice sheets. I was about to remove half of it (antarctic ice cores don't belong into a section on arctic sea ice loss), but then noticed that [[User: IRWolfie-|IRWolfie-]] had removed exactly the other &lt;s&gt;side&lt;/s&gt;part, essentially claiming recentism. I think it would be a good idea to start a discussion here instead of reverting different parts back and forth...   <LF>   As far as I'm concerned, noting the 2012 record sea ice minimum is ok. Of course it is only a single year, but it is the culmination of an obvious and longer-term trend, and is described as such in the source provided [http://www.guardian.co.uk/environment/2012/sep/19/arctic-ice-shrinks]. I've alread stated my problem with the ice cores above.	 Sea ice loss and ice sheets and partial reverts... 
511	510	511	510	1	34194757	0	22498819	4301	106	21	IRWolfie-	Stephan Schulz	5:19, 11 October 2012 (UTC)	:Climatology  describes longer term variations. Let's say for sake of argument that next year the minimum ice cover is greater, year on year, we wouldn't be including it as evidence that climate change isn't happening, precisely because it's about looking at the trends. We should just be describing the longer trends as dictated by the most reliable secondary sources (i.e the academic publications	 Sea ice loss and ice sheets and partial reverts... 
512	510	512	510	1	34194757	0	22498825	4301	106	21	IRWolfie-	Stephan Schulz	5:25, 11 October 2012 (UTC)	:I would remove/move the Antarctic ice cores text as well, as not being particularly relevan	 Sea ice loss and ice sheets and partial reverts... 
513	510	513	510	1	34194757	0	22498877	4301	79	21	Sailsbystars	Stephan Schulz	6:17, 11 October 2012 (UTC)	:It seems to me it would me much more relevant to add a paragraph about the precipitous decline in sea ice to the [[global warming]] article, particularly the Natural Systems section which mentions glacier decline already.   I went ahead and removed the ice cores paragraph under sea ice extent in this article as it's duplicated almost word-for-word a few headings belo	 Sea ice loss and ice sheets and partial reverts... 
514	509	514	509	0	34194757	0	22498880	4301	11	0	William M. Connolley	0	6:20, 11 October 2012 (UTC)	I perviously removed some stuff [http://en.wikipedia.org/w/index.php?title=Climate_change&amp;diff=517024133&amp;oldid=517021992]. The ice core stuff that was added is a copy of the existing ice core section (added when WR cut-n-pasted his stuff across), so should go. I'll do that (oh no I won't S-b-S did it already [http://en.wikipedia.org/w/index.php?title=Climate_change&amp;diff=517225194&amp;oldid=517212116]). I'm dubious about the sea ice. Perhaps a brief mention, but this is the wrong article for current chan	 Sea ice loss and ice sheets and partial reverts... 
515	462	515	462	-8	34194757	0	0	0	0	0	0	0	0	== Request move ==	 Request move 
516	515	516	515	0	34194757	0	-1	-1	107	0	Gregcaletta	0	-1	The article looks good. I particularly like the animation showing the arctic sea ice minimum. For the last few decades. I'd love to see a similar animation for the prehistoric ice-ages.   <LF>   There's a minor change that needs to be made.  As the lead paragraph points out, &quot;[the term] &quot;climate change&quot; is often used to describe human-specific impacts.&quot;  Against my wishes, it is now not just &quot;often&quot; but &quot;almost always&quot; used to refer to 20-century [[Global warming]], so this article needs a slight change to its title to make the ambiguity idiot-proof.  We need the title [[Climate change]] to be a disambiguation page, forking to this page and the global warming page.  Is &quot;[[Climate change (geological)]]&quot; good? Can you think of something better?  Thanks! &lt;small&gt;&lt;span class=&quot;autosigned&quot;&gt;—	 Request move 
517	516	517	516	1	34194757	0	22527669	4321	106	107	IRWolfie-	Gregcaletta	6:09, 31 October 2012 (UTC)	:Unnecessary. The text at the top of the article clarifies things. If people are incapable of reading the top of the article, a messy disambiguation isn't going to hel	 Request move 
518	516	518	516	1	34194757	0	22541843	4331	108	107	davidwr	Gregcaletta	2:23, 10 November 2012 (UTC)	:I tend to agree with the reasons for the move and I disagree that the hatnote at the top is the correct way to handle it.  If this weren't such a contentious issue I'd just boldly do as you suggest.  '''However''', given the contention, such a change should not be done without broad discussion including large amounts of supporting evidence.  The '''most civil course of action''' right now is probably to hold off on any renames until all or almost all major English-language news organizations use the term &quot;climate change&quot; in a consistent way.  '''If that way is different than what this article describes''', then move this article and either use a disambiguation page, a redirect, or a soft redirect or if necessary create a new article to reflect the actual usage.  If most or all news organizations are already using the term in a way that requires a move, please provide evidence here and allow at least a couple of weeks for discussion.  When there is enough evidence to start a discussion, please put notices both here and on [[Talk:Global warming]	 Request move 
519	518	519	518	2	34194757	0	22761143	4483	106	108	IRWolfie-	davidwr	9:23, 11 April 2013 (UTC)	::Really I think we should be using the common name in the scientific literature, like for every scientific subjec	 Request move 
520	462	520	462	-8	34194757	0	0	0	0	0	0	0	0	== Merge [[Careers in climate change]] ==	 Merge [[Careers in climate change]] 
521	520	521	520	0	34194757	0	22757518	4480	109	0	OlYeller21	0	20:58, 8 April 2013 (UTC)	I don't feel that [[Careers in climate change]] requires its own page and the content mentioned there may not bear mentioning on Wikipedia, given the lack of sources.  I thought I should give editors of this article time to use the information found at that article if they see fit. '	 Merge [[Careers in climate change]] 
522	521	522	521	1	34194757	0	22756417	4480	11	109	William M. Connolley	OlYeller21	2:37, 8 April 2013 (UTC)	: Is there anything there to merge? It looks like it would be better delet	 Merge [[Careers in climate change]] 
523	522	523	522	2	34194757	0	22756420	4480	77	11	NewsAndEventsGuy	William M. Connolley	2:40, 8 April 2013 (UTC)	::just delete i	 Merge [[Careers in climate change]] 
524	523	524	523	3	34194757	0	22756484	4480	79	77	Sailsbystars	NewsAndEventsGuy	3:44, 8 April 2013 (UTC)	:::It bears a striking resemblance to the solid waste discharges of male bovines (either of the marketing variety or the damning-through-faint-praise variety).  I concur with those above that a straight-up deletion seems warrante	 Merge [[Careers in climate change]] 
525	523	525	523	3	34194757	0	22757739	4480	106	77	IRWolfie-	NewsAndEventsGuy	0:39, 9 April 2013 (UTC)	:::I've prodded it. It's not notable, and it looks like the article was created to make a subtle POV poin	 Merge [[Careers in climate change]] 
526	525	526	525	4	34194757	0	22758202	4481	79	106	Sailsbystars	IRWolfie-	8:22, 9 April 2013 (UTC)	::::It's now up at [[Wikipedia:Articles for deletion/Careers in climate change‎|Afd]] and is no longer unsource	 Merge [[Careers in climate change]] 
527	462	527	462	-8	34194757	0	0	0	0	0	0	0	0	== New NASA video ==	 New NASA video 
528	527	528	527	0	34194757	0	23018777	4662	110	0	DrLee	0	7:17, 7 October 2013 (UTC)	I've uploaded &quot;The Ocean A Driving Force for Weather and Climate&quot; [[File:The_Ocean_A_Driving_Force_for_Weather_and_Climate.webm|100px|]]   <LF>   &lt;br&gt;Please feel free to help out and add the file where it might fit. It neatly describes the ocean's impact on climate. Thanks	 New NASA video 
529	528	529	528	1	34194757	0	23018806	4662	77	110	NewsAndEventsGuy	DrLee	7:46, 7 October 2013 (UTC)	:That's a good on	 New NASA video 
530	529	530	529	2	34194757	0	23018397	4661	110	77	DrLee	NewsAndEventsGuy	0:57, 7 October 2013 (UTC)	:: Thanks! I've read in the feedback section, that kids are complaining about dry facts and &quot;complicated talk&quot; in the global warming articles. So I think that these videos (if NASA produces more of them) will help to understand the topic better. I hope that experienced people will integrate them in the articles where they might fit. Best regards	 New NASA video 
531	530	531	530	3	34194757	0	23018410	4662	77	110	NewsAndEventsGuy	DrLee	1:10, 7 October 2013 (UTC)	:::That depends on the video.   I have been harshly negative over another one at [[Talk:global warming	 New NASA video 
532	462	532	462	-8	34194757	0	0	0	0	0	0	0	0	== Why isn't this article (and the 'Global Warming' article) subject to the infamous wiki banner: &quot;The neutrality of this article is disputed.&quot;? ==	 Why isn't this article (and the 'Global Warming' article) subject to the infamous wiki banner: &quot;The neutrality of this article is disputed.&quot;? 
533	532	533	532	0	34194757	0	23089396	4711	3447962629	0	205.131.188.5	0	8:16, 25 November 2013 (UTC)	'''This article is completely biased, if not bigoted in many sections.'''    <LF>   'Climate Change' should not be marginalized to become a new synonym for Man-made Global Warming theories. Climate Change should address the dispute in some section, yet it should be objective and non-partisan in all general, and other sections that do not specifically address the AGW (man-made Global Warming theory).  &lt;span style=&quot;font-size: smaller;&quot; class=&quot;autosigned&quot;&gt;—	 Why isn't this article (and the 'Global Warming' article) subject to the infamous wiki banner: &quot;The neutrality of this article is disputed.&quot;? 
534	533	534	533	1	34194757	0	23090021	4711	-1	3447962629	-1	205.131.188.5	18:41, 25 November 2013 (UTC)	:Since this article is about climate change in general, it doesn't address [[global warming]] except in very broad terms - that is what the other article is for. As for &quot;partisan&quot; and &quot;dispute&quot;, that seems to be politics and not science. If you have specific issues with the science presented here, then please address these with concrete suggestions to changes based upon [[WP:RS|reliable sources]] appropriate to the context you are addressing. --[[user:KimDabelsteinPetersen|Kim D. Petersen]]	 Why isn't this article (and the 'Global Warming' article) subject to the infamous wiki banner: &quot;The neutrality of this article is disputed.&quot;? 
535	534	535	534	3	34194757	0	-1	-1	-1	-1	-1	-1	-1	::This article SHOULD be about Climate Change in general, perhaps a lot more in regards to what we know about the past (as much of this content tends to focus on recent claims from recent studies (albeit many of those studies are disputed). However, it does address global warming and AGW. It does not really differentiate, as per this example:   <LF>	 Why isn't this article (and the 'Global Warming' article) subject to the infamous wiki banner: &quot;The neutrality of this article is disputed.&quot;? 
536	534	536	534	2	34194757	0	-1	-1	-1	-1	-1	-1	-1	:::Human influences   <LF>   :::Main article: Global warming   <LF>   :::   <LF>   :::In the context of climate variation, anthropogenic factors are human activities which affect the climate. The scientific consensus on climate change is &quot;that climate is changing and that these changes are in large part caused by human activities,&quot;[53] and it &quot;is largely irreversible.&quot;[54]   <LF>	 Why isn't this article (and the 'Global Warming' article) subject to the infamous wiki banner: &quot;The neutrality of this article is disputed.&quot;? 
537	536	537	536	3	34194757	0	-1	-1	-1	-1	-1	-1	-1	::And this example:   <LF>	 Why isn't this article (and the 'Global Warming' article) subject to the infamous wiki banner: &quot;The neutrality of this article is disputed.&quot;? 
538	534	538	534	2	34194757	0	-1	-1	-1	-1	-1	-1	-1	:::Certain human activities have also been identified as significant causes of recent climate change, often referred to as &quot;global warming&quot;.[1]   <LF>	 Why isn't this article (and the 'Global Warming' article) subject to the infamous wiki banner: &quot;The neutrality of this article is disputed.&quot;? 
539	538	539	538	3	34194757	0	-1	-1	-1	-1	-1	-1	-1	::Which cites a reference, fine. However, that reference contains rationale that is quite biased, containing language that attempts -without substance- to evade any debate to the contrary:    <LF>	 Why isn't this article (and the 'Global Warming' article) subject to the infamous wiki banner: &quot;The neutrality of this article is disputed.&quot;? 
540	534	540	534	2	34194757	0	-1	-1	-1	-1	-1	-1	-1	:::^ America's Climate Choices: Panel on Advancing the Science of Climate Change; National Research Council (2010). Advancing the Science of Climate Change. Washington, D.C.: The National Academies Press. ISBN 0-309-14588-0. &quot;(p1) ... there is a strong, credible body of evidence, based on multiple lines of research, documenting that climate is changing and that these changes are in large part caused by human activities. While much remains to be learned, the core phenomenon, scientific questions, and hypotheses have been examined thoroughly and have stood firm in the face of serious scientific debate and careful evaluation of alternative explanations. * * * (p21-22) Some scientific conclusions or theories have been so thoroughly examined and tested, and supported by so many independent observations and results, that their likelihood of subsequently being found to be wrong is vanishingly small. Such conclusions and theories are then regarded as settled facts. This is the case for the conclusions that the Earth system is warming and that much of this warming is very likely due to human activities.&quot;   <LF>	 Why isn't this article (and the 'Global Warming' article) subject to the infamous wiki banner: &quot;The neutrality of this article is disputed.&quot;? 
541	534	541	534	2	34194757	0	23088954	4710	3447962629	-1	205.131.188.5	-1	0:54, 25 November 2013 (UTC)	::This is incorrect, unless one lives in the non-debatable bubble from which this partisan scientific panel was commissioned. There is much research to the contrary and disputes with the IPCC research and those who glean their opinionated consensus, in order to create 'conclusive' results in papers that are used politically and scientifically (for further grants to sustain themselves). To say 'so thoroughly examined and tested' should be questionable, if not inane to any scientist looking for objectivity. To say 'serious scientific debate and careful examination of alternative explanations', to say 'settled facts', to say 'supported by so many independent observations and results, that their likelihood of subsequently being found to be wrong is vanishingly small' is simply not true, given those that have also researched this, our current observations (as of 2013) and disputed the theory of AGW. It's quite offensive, to say the least.    <LF>   ::Please add the banner that says the neutrality is disputed. Regards.  &lt;span style=&quot;font-size: smaller;&quot; class=&quot;autosigned&quot;&gt;—	 Why isn't this article (and the 'Global Warming' article) subject to the infamous wiki banner: &quot;The neutrality of this article is disputed.&quot;? 
542	541	542	541	3	34194757	0	23090192	4711	-1	3447962629	-1	205.131.188.5	21:32, 25 November 2013 (UTC)	:::I'm sorry, but your assertions such as ''&quot;this is incorrect, unless ...&quot;'' is not worth anything. What Wikipedia need is [[WP:RS|reliable sources]] that represents the [[WP:NPOV|prevalence of evidence]] in the literature. What you (or i) personally question has no relevance. You will need to present [[WP:RS|reliable sources]] that supports the viewpoint that you feel is missing, and the reliable sources have to have [[WP:WEIGHT|sufficient adherence in the literature]] to present this alternate view. This is not politics where every view is relevant and has merit, nor is it journalism where [[false balance|all views are presented equally]] - it is a representation of where the scientific view is currently on this issue. --[[user:KimDabelsteinPetersen|Kim D. Petersen]]	 Why isn't this article (and the 'Global Warming' article) subject to the infamous wiki banner: &quot;The neutrality of this article is disputed.&quot;? 
543	533	543	533	1	34194757	0	-1	-1	-1	3447962629	-1	205.131.188.5	-1	&lt;br /&gt;   <LF>	 Why isn't this article (and the 'Global Warming' article) subject to the infamous wiki banner: &quot;The neutrality of this article is disputed.&quot;? 
544	533	544	533	1	34194757	0	-1	-1	111	3447962629	 205.131.188.5	205.131.188.5	-1	:My assertion that this article SHOULD contain the neutrality banner is valid. Please do not edit this section topic, this is a controversial topic -and the basic question is in regards to the missing banner. Take a poll, if you must. I assume there was such a banner at one time. What happened to it? Politics saying the 'science is settled'? You are correct, this should not be about politics, this should be about science relevant to this topic. It is amazing that there is a lack of (or censoring of) contrary arguments and facts. This only spreads ignorance and pushes acceptance of many 'reliable sources' within this article.&lt;br /&gt;   <LF>   &lt;br /&gt;   <LF>   :It is truly laughable is the article on [[Climate_change_controversy|Global Warming Controversy]] which ironically is redirected from Climate Change controversy. It too is a very biased article that, simply-put, slams any debate and contradicting science. It also clearly presents the science against the AGW theory and IPCC conclusions as bunk and has incredibly bigoted conclusions within the article. Totally preposterous, totally non-objective.&lt;br /&gt;&lt;br /&gt;   <LF>   :For example, &quot;Many of the largely settled scientific issues, such as the human responsibility for global warming, remain the subject of politically or economically motivated attempts to downplay, dismiss or deny them – an ideological phenomenon categorised (sic) by academics and scientists as climate change denial.&quot; Where there actually was a sentence in the same paragraph that at least alludes to studies funded to produce desired results by 'both sides', it then continues to just slam the oil industry and provides no examples to the lobbyists on the other side. This continues within other sections as well. Most sections read like a FAQ of a pro-AGW site that provides what one could say are talking points without any consideration of the scientific argument against that talking point. It has graphs that are all the depict the same pro-AGW studies, it has silly picture depictions such as this one (http://en.wikipedia.org/wiki/File:97%25_of_Climate_Scientists_Confirm_Anthroprogenic_Global_Warming.svg). Another example can be seen obviously within the section on 'Arctic shrinkage' presents an opinion, from 2007 (when the the Arctic had a low-level of observed ice extent, relative to a small timeframe as goes most of this 'conclusive' data). However, what is the controversy? One would not know, given this section's pro-AGW content sans any other data/research. Whereas, one can find, from the same source (NISDC website) recent data that depicts the Arctic ice extent has grown in size, as of October 2013 (where the Arctic summer had just ended and data had been recently collected). This may be relative to post-2006/7; however, the point of much of this recent data from the late 70s (which was under a cooling trend) is that it does not conclude anything other than data relative to recent past data. Decades before, centuries before (of course, hundreds of thousands of years before) where previous cooling and warming trends sparred back and forth would have to be considered as well to claim any valid conclusion on Arctic ice extents being impacted by AGW or human influence.&lt;br /&gt;&lt;br /&gt;   <LF>   :What is even more laughable (although, really this is in all seriousness, NOT funny) is that there is a 'False balance' article that is grossly biased as well. Gee, it also has a section specifically for 'Global Warming', how convenient. For example: The article ironically libels scientists '''-as 'skeptics' who are concluded to be not equal to the pro-AGW scientists-''' who have done studies and written papers that result in contrary conclusions to those scientists who have done studies and written papers resulting in a promotion of the theory of AGW (&quot;This paragraph puts scientists against skeptics, as though both are on equal grounds of knowledge, when in reality the scientists (even in 1992) have far more reason to believe that humanity is causing temperatures to rise than skeptics have to disagree.&quot;/&quot;Giving equal voice to scientists on both sides makes it seem like there is a debate within the scientific community, even though there is a scientific consensus.&quot;). The article also marginalizes the controversy by equating it to disputes between atheists and creationists. Which likens it to something backed by many scientific studies vs. something that has a total lack of scientific studies to back it (as creationists back their theory on faith, perhaps one could say -for the record, in order to avoid being profiled by provinical folks  of both sides who read this, I am not religious -yet, there is a 1/infinity chance for anything to be possible within perceived reality, as such, both atheists and creationists should take note). This is not flat-earth theory, there are MANY scientists and MANY studies (and no they are not funded by Exxon, just as not all pro-AGW is funded by the 'green' industry) and they need to be objectively represented. If there are 100 studies for pro-AGW, and there are only 50 for the contrary, then fine...but, all scientific studies must be presented. If Exxon funded one, if the 'Green' industry funds another, then mention that. Also, mention the methods, if controversial and contradicted by other studies. All should be treated objectively. It's not a contest, where one side could fund twice as many as the other then claim that they have more science (and biased media outlets/what people call &quot;journalism&quot;) on their side so, therefore, all is settled -resulting in the push to ignore/censor or libel any scientific evidence the other side has. &lt;br /&gt;&lt;br /&gt;   <LF>   :'''In other words, wiki articles and some of their citations provide a [[Shell_corporation|Shell corporation]] of 'reliable sources''''   <LF>   :	 Why isn't this article (and the 'Global Warming' article) subject to the infamous wiki banner: &quot;The neutrality of this article is disputed.&quot;? 
545	544	545	544	2	34194757	0	23092202	4713	-1	111	-1	 205.131.188.5	07:02, 27 November 2013 (UTC)	::Please stick to [[WP:RS|reliable sources]] and how these might conflict with our article, or on how our article misrepresents the [[WP:RS|sources]] it is based upon. It does not matter to Wikipedia how much you can argue your case if you do not demonstrate that your argument is based upon more than [[WP:POV|personal opinion]], and assertions - this is not a [[WP:SOAPBOX|debate forum]]. Please start by understanding [[WP:V]], [[WP:NPOV]] (specifically the section on [[WP:WEIGHT|weight]]) the two major policies that you have adhere to here. --[[user:KimDabelsteinPetersen|Kim D. Petersen]]	 Why isn't this article (and the 'Global Warming' article) subject to the infamous wiki banner: &quot;The neutrality of this article is disputed.&quot;? 
546	545	546	545	3	34194757	0	-1	-1	111	-1	 205.131.188.5	-1	-1	:::Please do NOT suppress my responses. It addresses the issue of this article's biased POV approach and the greater issue of having shell articles (such as the 'False balance' article) that are used as reference/reliable sources in order to 'validate' POV. This is not about and has never been about personal opinions (ironically, as you mention 'our' article, when writing of it). I gave a few examples, but this article and many others within wiki that do NOT follow those policies. How can you write that *I* do not understand this, yet there are glaringly obvious assertions and biased/bigoted 'reliable sources' within this article. I would like a discussion as to WHY there is no banner that declares that the neutrality is disputed (or why it was removed, if it was in the past). The whole purpose of this section is about how this article is very much POV and should be NPOV. So, yes, I understand quite well.	 Why isn't this article (and the 'Global Warming' article) subject to the infamous wiki banner: &quot;The neutrality of this article is disputed.&quot;? 
547	546	547	546	4	34194757	0	23092245	4713	21	111	Stephan Schulz	 205.131.188.5	7:45, 27 November 2013 (UTC)	::::Our (as in &quot;Wikipedia's&quot;) article is based on reliable sources, several from the worlds most prestigious scientific organizations or from papers published in the most recognized peer-reviewed journals. This is how Wikipedia is supposed to work. You have, so far, neither shown any understanding of the science ''nor'' any reliable source. This is how  [[Wikipedia:Randy in Boise|Randy]] is supposed to work. If you want to change the article, you need to follow [[WP:RS]], not the examples in [[WP:SOAPBOX]].	 Why isn't this article (and the 'Global Warming' article) subject to the infamous wiki banner: &quot;The neutrality of this article is disputed.&quot;? 
548	547	548	547	5	34194757	0	23091985	4713	3447962629	21	205.131.188.5	Stephan Schulz	3:25, 27 November 2013 (UTC)	:::::Again, please stop collapsing this section. And do not attempt to discredit me by citing 'Randy' and saying that I don't have an understanding of the science or the concept of reliable source. Stick to the point of this section, and either answer the question or not. The rationale for why OUR article does not have the 'neutrality is disputed' banner clearly needs to be discussed. This is a broad article that has become quite controversial and biased in content and assertion (especially, any related child articles, such as 'global warming' and 'global warming controversy' (again, the latter is laughable in content, given the nature of the title). It is clear that somehow AGW has been touted as the de facto synonym for GW. Recently, it has been marginalized, into the broad definition of Climate change itself -where it should be objectively said that any long or short-term warming is an aspect within the mechanics of the Climate and how it changes, it is NOT the same as Climate change). &lt;br /&gt;   <LF>   :::::Many 'reliable sources' are out-of-date. Noted by the IPCC and by those who do not subscribe to the conclusions of the IPCC that AGW has been the main contributor (or a major contributor at all) to claims of GW. For example, one may decide to view the wiki article that supposedly tells all you need to know about [[Scientific_opinion_on_climate_change|scientific opinion on climate change]]. Here, they will find outdated information, mostly from 2004, and up to 2007 (with some sources citing later dates, and mixed opinions -aside from UK and US gov't funded org's that have always subscribed to AGW as a major issue). It's suspicious that most of the source stacking stops at 2007 (IPCC report and a recent warm period).&lt;br /&gt;  &lt;span style=&quot;font-size: smaller;&quot; class=&quot;autosigned&quot;&gt;—	 Why isn't this article (and the 'Global Warming' article) subject to the infamous wiki banner: &quot;The neutrality of this article is disputed.&quot;? 
549	548	549	548	6	34194757	0	-1	-1	-1	3447962629	-1	205.131.188.5	-1	:::::Perhaps, one could say there is a 'False consensus', as the 'reliable sources' are very much stacked, providing the same conclusions from essentially the same sources. '''I don't have an issue with providing data and citing scientific papers, and mentioning the IPCC conclusions. However, there is a great imbalance and it is beyond disingenuous to say there is NO dispute here. There are other scientific studies and alternate conclusions drawn from the studies used by the IPCC.''' This is an issue, since the Climate change article declares from the outset that AGW is the cause of any recent warming and cites the IPCC's conclusion. Again, fine to have that opinion and citation, but it should also be known that this is a conclusion disputed by a large amount of scientists as well. &lt;br /&gt;   <LF>   :::::I understand that there are large organizations (i.e. IPCC) from which some of these 'reliable sources' are attributed, and from where sections in this article note conclusions that AGW is the cause of any recent warming, in the oceans or otherwise. Whether or not they are 'prestigious' is highly debatable. '''It is a UN organization, it contains political motives.''' It doesn't mean that the scientists who contribute are wrong or acting biased in every case. '''However, the IPCC publishes reports which support their mission.''' From the wiki article on IPCC, itself, &quot;Its mission is to provide comprehensive scientific assessments of current scientific, technical and socio-economic information worldwide about the risk of climate change caused by human activity, its potential environmental and socio-economic consequences, and possible options for adapting to these consequences or mitigating the effects.&quot; The IPCC has a mission to reach conclusions that support its mission of the 'risk of climate change caused by human activity...consequences...options'. These studies are supposed to be non-commissioned by the IPCC, sure, but they ARE sometimes commissioned by environmental and politically motivated activist groups. If they reach the conclusions that promote the mission of the IPCC (and others who support the IPCC's efforts, with more political and financial socio-economic interests), those studies are published and cited. Further, according to the IPCC wiki itself, &quot;The IPCC does not carry out its own original research, nor does it do the work of monitoring climate or related phenomena itself. A main activity of the IPCC is publishing special reports on topics relevant to the implementation of the United Nations Framework Convention on Climate Change (UNFCCC), an international treaty that acknowledges the possibility of harmful climate change.&quot; '''Therefore, it publishes reports that are relevant to a STATED agenda that it has subscribed to be its mission (no less).'''&lt;br /&gt;   <LF>   :::::Also, I have not yet attempted to change the article, and therefore there has been no [[WP:SOAPBOX]] within the article (or the talk, as I have been simply responding to accusations). All 'WE' -who believe this is a very POV article- are asking, is to simply reinstate/apply the 'neutrality is disputed' banner on this article and its' child articles regarding global warming that are also imbalanced by bias, ignoring and/or censoring alternative positions of GW (that it is far more complicated to assert AGW rather than a barrage of other reasons, OR that it cannot even be concluded that are not in a long-term warming trend -as of 2013.11.27).   <LF>	 Why isn't this article (and the 'Global Warming' article) subject to the infamous wiki banner: &quot;The neutrality of this article is disputed.&quot;? 
550	548	550	548	6	34194757	0	23093512	4714	-1	3447962629	-1	205.131.188.5	04:52, 28 November 2013 (UTC)	::::::Wikipedia is not a [[WP:FORUM|discussion forum]]. You are entitled to your opinions, but you are not entitled to share them here: It is against Wikipedia policy, for you to use this as a [[WP:SOAPBOX|soapbox]], as is it, for us to engage you, when you aren't speaking about content that is backed by [[WP:RS|reliable sources]]. --[[user:KimDabelsteinPetersen|Kim D. Petersen]]	 Why isn't this article (and the 'Global Warming' article) subject to the infamous wiki banner: &quot;The neutrality of this article is disputed.&quot;? 
551	550	551	550	7	34194757	0	-1	-1	3447962629	-1	205.131.188.5	-1	-1	:::::::This is not the article, this is a talk page. I should hope we are entitled to our own opinions as others are entitled to their opinions and conclusions. I was speaking about content and of some 'reliable sources' and theories/conclusions that these 'reliable sources' have promoted as indisputable fact. Ironically, one can point to the section below where this user wrote the following, ''&quot;...I am concern the unsophisticated reader, say a young student doing a paper on climate change, could look at this and conclude that global warming is still debatable. I prefer the &quot;global mean temperatures&quot; example because it more explicitly shows the true nature of global warming. I realize that is not the primary purpose of this section, but given the amount of misinformation being propagated by moneyed interests about current climate change, I think it helps if Wikipedia can be explicit about the true nature of current climate change whenever possible. - Bernardwoodpecker (talk) 23:05, 29 November 2013 (UTC)&quot;'' Please do not collapse my discussion.  &lt;span style=&quot;font-size: smaller;&quot; class=&quot;autosigned&quot;&gt;—	 Why isn't this article (and the 'Global Warming' article) subject to the infamous wiki banner: &quot;The neutrality of this article is disputed.&quot;? 
552	551	552	551	9	34194757	0	-1	-1	-1	3447962629	-1	205.131.188.5	-1	::::::::You said   <LF>	 Why isn't this article (and the 'Global Warming' article) subject to the infamous wiki banner: &quot;The neutrality of this article is disputed.&quot;? 
