article_id	talk_id	thread_id	thread_title	comments	users	users_hindex	max_depth	tree_hindex	chains_num	chains_comments
21350772	3741015	64399	Natural/anthro GH/emissions	22	3	0	3	2	0	0	{user:'-1', children: [{user:'-1'}{user:'MrJones'}]}
21350772	3741015	64422	WV forms clouds	3	2	1	2	1	0	0	{user:'-1'}
21350772	3741015	64426	Sources for wv, co2, etc contributions.	26	3	0	3	3	0	0	{user:'-1'}
21350772	3741015	64453	Dispute Resolution RFC, William M. Connolley	1	1	1	1	1	0	0	{user:'Cortonin'}
21350772	3741015	64455	The question of spelling (Vapor/Vapour)	20	4	0	5	3	0	0	{user:'-1'}
21350772	3741015	64476	Parts-per spelling	3	3	1	3	1	0	0	{user:'Cortonin', children: [{user:'JonGwynne', children: [{user:'SEWilco'}]}]}
21350772	3741015	64480	Spelling Resolution Proposal	20	5	0	6	3	0	6	{user:'Cortonin', children: [{user:'Vsmith'}{user:'William M. Connolley', children: [{user:'Cortonin'}]}{user:'Duk', children: [{user:'-1'}{user:'Cortonin', children: [{user:'Duk', children: [{user:'Cortonin', children: [{user:'Duk'}]}]}]}]}{user:'-1'}{user:'Vsmith', children: [{user:'Duk', children: [{user:'Vsmith'}]}]}]}
21350772	3741015	64501	redundant columns in table	7	4	1	4	2	0	1	{user:'Vsmith', children: [{user:'JonGwynne'}{user:'Cortonin', children: [{user:'JonGwynne', children: [{user:'Cortonin'}]}]}{user:'-1'}{user:'Cortonin'}]}
21350772	3741015	64509	The Chart	7	2	0	7	1	0	5	{user:'JonGwynne', children: [{user:'Vsmith', children: [{user:'JonGwynne', children: [{user:'Vsmith', children: [{user:'JonGwynne', children: [{user:'Vsmith', children: [{user:'JonGwynne'}]}]}]}]}]}]}
21350772	3741015	64517	Updating the numbers	2	2	1	1	1	0	0	{user:'-1'}
21350772	3741015	64520	Persistent vandalism by Vsmith and WMC	9	3	2	4	3	0	0	{user:'JonGwynne'}
21350772	3741015	64530	Thanks to Cortonin for fixing JG's mistake	5	3	2	5	1	1	1	{user:'-1', children: [{user:'Cortonin', children: [{user:'Vsmith', children: [{user:'Cortonin', children: [{user:'-1'}]}]}]}]}
21350772	3741015	64536	&quot;greenhouse effect&quot; due to &quot;greenhouse gases&quot;	4	2	1	2	2	0	0	{user:'Cortonin', children: [{user:'-1'}{user:'Cortonin'}]}
21350772	3741015	64541	Complete list page	6	2	0	3	2	0	0	{user:'-1'}
21350772	3741015	64548	Global warming potential	6	5	1	4	2	1	1	{user:'Rd232', children: [{user:'Vsmith', children: [{user:'-1'}{user:'Rd232', children: [{user:'Kop'}]}]}{user:'RiM'}]}
21350772	3741015	64555	Archive	2	2	1	1	1	0	0	{user:'124.189.51.232'}
21350772	3741015	64558	Man made sources	2	2	1	1	1	0	0	{user:'71.28.213.24'}
21350772	3741015	64561	Percentage increase	2	2	1	2	1	0	0	{user:'85.124.182.40', children: [{user:'Rd232'}]}
21350772	3741015	64564	Why does the top graph go from right-to-left?	4	2	1	3	1	1	1	{user:'Nrcprm2026', children: [{user:'Vsmith', children: [{user:'Nrcprm2026'}{user:'Nrcprm2026'}]}]}
21350772	3741015	64569	Dipole	2	2	1	1	1	0	0	{user:'-1'}
21350772	3741015	64572	Global warming potential (again)	2	2	1	2	1	0	0	{user:'NHSavage', children: [{user:'-1'}]}
21350772	3741015	64575	The MOPPIT Sattilite Images	1	1	1	1	1	0	0	{user:'206.172.38.200'}
21350772	3741015	64577	Role of WV	2	2	1	1	1	0	0	{user:'-1'}
21350772	3741015	64580	Heteronuclear diatomics	2	2	1	1	1	0	0	{user:'William M. Connolley'}
21350772	3741015	64583	Not GA yet	1	1	1	1	1	0	0	{user:'Worldtraveller'}
21350772	3741015	64585	percentage of greenhouse effect	9	3	0	4	3	0	0	{user:'Dragons flight'}
21350772	3741015	64595	‘''water vapor can not be controlled by humans''’ ?	2	2	1	1	1	0	0	{user:'-1'}
21350772	3741015	64598	‘'' misleading to cite the role of water vapor as a greenhouse gas ''’ ?	9	5	1	5	2	0	3	{user:'Nageno', children: [{user:'William M. Connolley', children: [{user:'Nageno', children: [{user:'William M. Connolley', children: [{user:'Nageno'}]}]}]}]}
21350772	3741015	64608	Greenhouses	3	2	1	3	1	0	1	{user:'Stephen B Streater', children: [{user:'William M. Connolley', children: [{user:'Stephen B Streater'}]}]}
21350772	3741015	64612	General cleanup	2	2	1	2	1	0	0	{user:'Raymond arritt', children: [{user:'Stephen B Streater'}]}
21350772	3741015	64615	Units for radiative forcing	7	3	2	6	1	2	3	{user:'Graft', children: [{user:'William M. Connolley', children: [{user:'Graft', children: [{user:'William M. Connolley', children: [{user:'Graft', children: [{user:'Dragons flight'}]}{user:'Dragons flight'}]}]}]}]}
21350772	3741015	64623	Emissions by Country	4	3	1	3	1	0	0	{user:'84.68.87.155', children: [{user:'-1', children: [{user:'-1'}{user:'Kd4ttc'}]}]}
21350772	3741015	64628	Classroom science experiment?	5	5	1	3	2	0	0	{user:'128.250.6.243', children: [{user:'Vsmith', children: [{user:'Dragons flight'}]}{user:'-1'}{user:'Minasbeede'}]}
21350772	3741015	64634	Greenhouse Gases - human factor	2	2	1	1	1	0	0	{user:'NHSavage'}
21350772	3741015	64637	Observational Database	1	1	1	1	1	0	0	{user:'Dlary'}
21350772	3741015	64639	CO2 is a greenhouse gas	5	3	2	5	1	0	2	{user:'Chrisnumbers2000', children: [{user:'Raymond arritt', children: [{user:'64.126.164.3', children: [{user:'Raymond arritt', children: [{user:'64.126.164.3'}]}]}]}]}
21350772	3741015	64645	Contrarian references	2	1	0	1	1	0	0	{user:'NCdave'}
21350772	3741015	64648	Fossil Fuel Burning cannot exceed Total Flux, All Sources	5	2	0	2	2	0	0	{user:'Nick Green', children: [{user:'Raymond arritt'}]}
21350772	3741015	64654	New additions to the &quot;Increase of greenhouse gasses&quot; section	3	2	1	3	1	0	1	{user:'The Ungovernable Force', children: [{user:'William M. Connolley', children: [{user:'The Ungovernable Force'}]}]}
21350772	3741015	64658	The role of water vapor	1	1	1	1	1	0	0	{user:'Invasion10'}
21350772	3741015	64660	Yes, water vapor is a greenhouse gas	10	3	0	7	1	0	0	{user:'Minasbeede'}
21350772	3741015	64671	Logarithmic relationship between CO2 levels and absorption.	13	5	1	7	3	0	0	{user:'-1'}
21350772	3741015	64685	A Response	6	5	1	2	1	0	0	{user:'Minasbeede'}
21350772	3741015	64692	Emissions	1	1	1	1	1	0	0	{user:'Minasbeede'}
21350772	3741015	64694	source of graph	2	2	1	2	1	0	0	{user:'Northern bear', children: [{user:'KimDabelsteinPetersen'}]}
21350772	3741015	64697	Repeated deletions of National Academy of Sciences findings	12	3	0	5	3	0	0	{user:'-1'}
21350772	3741015	64710	Water vapour	10	6	2	4	2	2	1	{user:'Peterlewis', children: [{user:'KimDabelsteinPetersen'}{user:'Dragons flight'}{user:'Bendzh', children: [{user:'Peterlewis', children: [{user:'Dragons flight'}{user:'Minasbeede'}]}]}]}
21350772	3741015	64721	Logarithmic	5	3	2	2	2	0	0	{user:'William M. Connolley'}
21350772	3741015	64727	Origin of Gases	22	6	2	4	2	0	1	{user:'Peterlewis', children: [{user:'William M. Connolley'}{user:'Minasbeede', children: [{user:'Raymond arritt', children: [{user:'Minasbeede'}]}]}]}
21350772	17414959	64750	Why do almost all the graphs lie?	23	7	1	5	3	0	0	{user:'Vifteovn'}
21350772	17414959	64775	Parts Per Million	2	2	1	2	1	0	0	{user:'81.167.52.18', children: [{user:'William M. Connolley'}]}
21350772	17414959	64778	Units for Concentrations and emissions	6	3	1	3	2	0	2	{user:'Drf5n', children: [{user:'William M. Connolley', children: [{user:'Drf5n'}]}{user:'Minasbeede', children: [{user:'Drf5n'}]}]}
21350772	17414959	64785	Human effects	2	2	1	2	1	0	0	{user:'Loadmaster', children: [{user:'Benhocking'}]}
21350772	17414959	64788	&quot;Uninhabitable&quot;	7	5	1	5	2	0	0	{user:'Minasbeede', children: [{user:'William M. Connolley'}{user:'Benhocking', children: [{user:'Raymond arritt', children: [{user:'Minasbeede', children: [{user:'Minasbeede'}]}]}]}]}
21350772	17414959	64796	Mars	3	3	1	2	1	0	0	{user:'Whariwharangi'}
21350772	17414959	64800	POV biased	40	6	1	3	3	0	0	{user:'-1'}
21350772	17414959	64841	Airborne fraction	10	4	2	4	2	0	0	{user:'William M. Connolley'}
21350772	17414959	64852	Natural Greenhouse gases	11	4	1	5	2	1	2	{user:'Plantsurfer', children: [{user:'William M. Connolley', children: [{user:'Plantsurfer', children: [{user:'William M. Connolley', children: [{user:'Dragons flight'}]}]}]}]}
21350772	17414959	64864	Suggested reformat of article	10	3	1	2	2	0	0	{user:'Restepc'}
21350772	17414959	64875	Canvassing ahoy	5	3	2	2	2	0	0	{user:'MastCell', children: [{user:'NCdave'}]}
21350772	17414959	64881	The role of water vapor	16	7	1	6	2	0	0	{user:'-1'}
21350772	17414959	64898	anthropogenic components of various GHGs	7	6	1	4	1	0	0	{user:'-1'}
21350772	17414959	64906	See also section	1	1	1	1	1	0	0	{user:'Restepc'}
21350772	17414959	64908	Where are we now?	9	3	0	7	2	1	2	{user:'William M. Connolley', children: [{user:'Plantsurfer', children: [{user:'Restepc', children: [{user:'Plantsurfer', children: [{user:'Restepc', children: [{user:'Restepc', children: [{user:'Plantsurfer'}]}]}]}]}]}]}
21350772	17414959	64918	Removal from the Atmosphere, and all that gas	5	4	1	5	1	0	1	{user:'Plantsurfer', children: [{user:'William M. Connolley', children: [{user:'Restepc', children: [{user:'Dragons flight', children: [{user:'Restepc'}]}]}]}]}
21350772	17414959	64924	Can I put the POV tag back up yet?	71	10	1	16	7	4	7	{user:'Restepc', children: [{user:'Plantsurfer', children: [{user:'Restepc'}]}{user:'William M. Connolley', children: [{user:'Restepc'}]}{user:'Raymond arritt', children: [{user:'92.0.53.66', children: [{user:'NCdave', children: [{user:'Raymond arritt', children: [{user:'-1'}{user:'-1', children: [{user:'-1'}]}{user:'-1'}{user:'NCdave', children: [{user:'NCdave', children: [{user:'Raymond arritt', children: [{user:'NCdave', children: [{user:'Raymond arritt', children: [{user:'KimDabelsteinPetersen', children: [{user:'-1'}{user:'-1', children: [{user:'-1'}]}{user:'-1'}{user:'NCdave', children: [{user:'KimDabelsteinPetersen', children: [{user:'NCdave', children: [{user:'NCdave', children: [{user:'KimDabelsteinPetersen'}{user:'Jason Patton'}]}]}{user:'NCdave'}]}]}]}]}]}]}]}]}]}]}]}]}]}
21350772	17414959	64996	Water Vapour	7	4	1	5	1	0	0	{user:'-1'}
21350772	17414959	65004	Wikiproject Earth	1	1	1	1	1	0	0	{user:'Iwilleditu'}
21350772	17414959	65006	cattle	6	4	2	4	1	0	1	{user:'Restepc', children: [{user:'Plantsurfer', children: [{user:'William M. Connolley', children: [{user:'Plantsurfer'}]}]}]}
21350772	17414959	65013	Victim of Changes	5	4	1	3	2	0	0	{user:'Plantsurfer', children: [{user:'-1'}{user:'-1'}{user:'NCdave', children: [{user:'Raymond arritt'}]}]}
21350772	17414959	65019	Human methane emissions	1	1	1	1	1	0	0	{user:'Plantsurfer'}
21350772	17414959	65021	Abundance / power	2	2	1	2	1	0	0	{user:'William M. Connolley', children: [{user:'Raymond arritt'}]}
21350772	17414959	65024	Once again, the debate is quashed.	4	4	1	1	1	0	0	{user:'63.237.28.3'}
21350772	17414959	65029	Automatic archiving	1	1	1	1	1	0	0	{user:'Apis O-tang'}
21350772	17414959	65031	Increase rate graph	10	5	1	5	2	0	0	{user:'New Image Uploader 929'}
21350772	17414959	65042	Subjective and incorrect	5	4	1	4	2	0	1	{user:'Wawny', children: [{user:'Apis O-tang'}{user:'Blackcloak', children: [{user:'William M. Connolley', children: [{user:'Blackcloak'}]}]}]}
21350772	17414959	65048	Venus	1	1	1	1	1	0	0	{user:'William M. Connolley'}
21350772	17414959	65050	Greenhouse effect dependent on location?	1	1	1	1	1	0	0	{user:'DirkvdM'}
21350772	17414959	65052	This Page is Confused	1	1	1	1	1	0	0	{user:'170.202.222.1'}
21350772	17414959	65054	Citations?	2	2	1	2	1	0	0	{user:'Healthylaw', children: [{user:'Dragons flight'}]}
21350772	17414959	65057	PHEV	1	1	1	1	1	0	0	{user:'76.235.158.200'}
21350772	17414959	65059	Unfortunate bias here	2	2	1	1	1	0	0	{user:'-1'}
21350772	17414959	65062	CO2 and greenhouse gases	3	3	1	3	1	0	0	{user:'Captqrunch', children: [{user:'Plantsurfer', children: [{user:'Short Brigade Harvester Boris'}]}]}
21350772	28154845	65066	Black Balloons	1	1	1	1	1	0	0	{user:'Amckern'}
21350772	28154845	65069	Misleading statement in intro	36	7	1	11	3	1	6	{user:'Blackcloak', children: [{user:'William M. Connolley', children: [{user:'Blackcloak', children: [{user:'Dragons flight', children: [{user:'Blackcloak', children: [{user:'Dragons flight', children: [{user:'Blackcloak', children: [{user:'Dragons flight', children: [{user:'Blackcloak'}]}]}]}]}]}]}]}]}
21350772	28154845	65106	I'm not sure how to fix this	2	2	1	2	1	0	0	{user:'Fabartus', children: [{user:'121.44.161.120'}]}
21350772	28154845	65109	Atmospheric lifetime	16	7	2	9	2	3	5	{user:'189.71.57.224', children: [{user:'Short Brigade Harvester Boris', children: [{user:'Blackcloak', children: [{user:'Plantsurfer', children: [{user:'Blackcloak'}]}{user:'Plantsurfer', children: [{user:'Blackcloak'}{user:'Blackcloak', children: [{user:'KimDabelsteinPetersen', children: [{user:'Blackcloak', children: [{user:'-1'}{user:'Blackcloak'}{user:'KimDabelsteinPetersen', children: [{user:'Blackcloak'}]}]}]}]}]}]}]}]}
21350772	28154845	65126	Discussion on WHY certain gases have more impact than others.	6	6	1	4	1	0	0	{user:'-1'}
21350772	28154845	65133	36%	12	9	2	7	2	0	1	{user:'92.5.78.172', children: [{user:'William M. Connolley', children: [{user:'Basil &amp;quot;Basil&amp;quot; Fawlty', children: [{user:'92.2.214.57', children: [{user:'Basil &amp;quot;Basil&amp;quot; Fawlty'}]}]}]}]}
21350772	28154845	65146	water vapor and hydrogen fuel cell use	6	5	1	2	2	0	0	{user:'71.188.232.210', children: [{user:'Short Brigade Harvester Boris'}]}
21350772	28154845	65153	Atmospheric lifetime, major problem	9	5	1	6	2	0	1	{user:'Blackcloak', children: [{user:'Dragons flight', children: [{user:'Blackcloak'}]}]}
21350772	28154845	65163	intro as revised by blackcloak, and undone by William M. Connolley	45	6	1	10	8	0	1	{user:'Blackcloak', children: [{user:'Plantsurfer', children: [{user:'Blackcloak'}]}]}
21350772	28154845	65209	Solar hot carbon	2	2	1	2	1	0	0	{user:'ChildofMidnight', children: [{user:'Will research for food'}]}
21350772	28154845	65212	First graphic	2	2	1	1	1	0	0	{user:'-1'}
21350772	28154845	65215	Role of water vapor	12	7	1	4	2	0	0	{user:'-1'}
21350772	28154845	65228	Analysis of GHG sources	1	1	1	1	1	0	0	{user:'Phanly'}
21350772	28154848	65230	Intro ref to &quot;IPCC conclusions&quot; removal	8	3	1	6	2	1	2	{user:'Sln3412', children: [{user:'Phanly', children: [{user:'Sln3412'}]}{user:'92.6.233.226', children: [{user:'Phanly', children: [{user:'Sln3412', children: [{user:'Phanly', children: [{user:'Phanly'}]}]}]}]}]}
21350772	28154848	65240	Inclusion of table of CO2 emissions from various fossil fuels	3	2	1	2	2	0	0	{user:'Georg Nissen', children: [{user:'92.6.233.226'}{user:'Georg Nissen'}]}
21350772	28154848	65244	Absolutely ridiculous sentence in intro	1	1	1	1	1	0	0	{user:'Blackcloak'}
21350772	28154848	65246	Table needed	1	1	1	1	1	0	0	{user:'Bsimmons666'}
21350772	28154848	65248	Picture needs to be updated.	1	1	1	1	1	0	0	{user:'71.249.115.165'}
21350772	28154848	65250	Burning Fossil Fuels can produce two times as much water as CO2	5	5	1	3	2	0	0	{user:'65.67.110.35', children: [{user:'Short Brigade Harvester Boris'}{user:'69.140.12.180', children: [{user:'Q Science'}{user:'Blackcloak'}]}]}
21350772	28154848	65256	Incorrect use of the concept of feedback in section 4. Role of Water Vapour	3	3	1	3	1	0	0	{user:'Karlburgdorf', children: [{user:'Q Science', children: [{user:'Short Brigade Harvester Boris'}]}]}
21350772	28154848	65260	What about the history? ... or Venus? ... or Hoyle? etc.	3	2	1	3	1	0	1	{user:'Miskaton', children: [{user:'William M. Connolley', children: [{user:'Miskaton'}]}]}
21350772	28154848	65264	Overstatement	2	2	1	2	1	0	0	{user:'John', children: [{user:'Short Brigade Harvester Boris'}]}
21350772	28154848	65267	Article fails to explain the basic mechanism (if any) of greenhouse gas operation	2	2	1	2	1	0	0	{user:'208.103.35.248', children: [{user:'Agathman'}]}
21350772	28154848	65270	Can someone fix this?	2	2	1	2	1	0	0	{user:'Gwilson', children: [{user:'KimDabelsteinPetersen'}]}
21350772	28154848	65273	&quot;human activity does not significantly affect water vapor concentrations except at local scales&quot;	5	4	1	3	2	0	0	{user:'Keeper50', children: [{user:'Q Science'}{user:'Short Brigade Harvester Boris', children: [{user:'Blackcloak'}{user:'Blackcloak'}]}]}
21350772	28154848	65279	Reference Requested	2	2	1	2	1	0	0	{user:'Keeper50', children: [{user:'Q Science'}]}
21350772	28154848	65282	Greenhouse gases (GHGs) acronym	1	1	1	1	1	0	0	{user:'Sim0n'}
21350772	28154848	65284	Incorrect sentence (Two papers from 1997/1999 argue against a future paper in 2002?).	1	1	1	1	1	0	0	{user:'Jbinken'}
21350772	28154848	65286	References 53 and 54 should be removed	6	4	1	5	1	1	1	{user:'Blackcloak', children: [{user:'Dragons flight', children: [{user:'Blackcloak', children: [{user:'William M. Connolley', children: [{user:'67.87.73.86'}]}]}]}]}
21350772	28154848	65293	First two sentences still have a problem	3	2	1	3	1	0	1	{user:'Blackcloak', children: [{user:'Atmoz', children: [{user:'Blackcloak'}]}]}
21350772	28154848	65297	Methane increase 149%	1	1	1	1	1	0	0	{user:'Stamnon'}
21350772	28154848	65299	Article probation	1	1	1	1	1	0	0	{user:'ChrisO'}
21350772	28154848	65301	Portrayal of anthropogenic global warming theory as fact	3	3	1	3	1	0	0	{user:'96.236.8.229', children: [{user:'Tony Sidaway', children: [{user:'Blackcloak'}]}]}
21350772	28154848	65305	Methane	6	4	2	4	1	0	0	{user:'-1'}
21350772	28154848	65312	Rewrite of section on emissions	1	1	1	1	1	0	0	{user:'Enescot'}
21350772	28154848	65314	Units	1	1	1	1	1	0	0	{user:'ArnaudContet'}
21350772	28154848	65316	Add [[:Category:Emissions reduction]] ?	1	1	1	1	1	0	0	{user:'99.37.85.55'}
21350772	28154848	65318	Inconsistent radiative forcing figures.	4	3	1	2	2	0	0	{user:'89.246.67.228', children: [{user:'-1'}{user:'-1'}{user:'Q Science'}]}
21350772	28154848	65323	Statistics by industry	1	1	1	1	1	0	0	{user:'Beland'}
21350772	28154848	65325	fossil fuels	2	2	1	2	1	0	0	{user:'24.27.16.34', children: [{user:'Harel'}]}
21350772	28154848	65328	Opening sentence too vague	4	2	2	3	1	0	2	{user:'Nigelj', children: [{user:'Q Science', children: [{user:'Nigelj'}{user:'Q Science'}]}]}
21350772	28154848	65333	&quot;A .01% increase in the total volume of CO&lt;sub&gt;2&lt;/sub&gt; in the atmosphere&quot;	21	7	2	4	3	0	0	{user:'Nigelj', children: [{user:'-1'}{user:'-1'}{user:'Q Science', children: [{user:'Squiddy', children: [{user:'TeaDrinker'}]}]}]}
21350772	28154848	65355	A miscalculation?	3	2	1	2	1	0	0	{user:'Neishapour', children: [{user:'Mikenorton'}]}
21350772	28154848	65359	No cause-and-effect relationship in ice-core data.	1	1	1	1	1	0	0	{user:'Anteaus'}
21350772	28154848	65361	Natural and anthropogenic	3	3	1	1	1	0	0	{user:'210.193.162.198'}
21350772	28154848	65365	First Diagram	6	4	2	2	2	0	0	{user:'71.245.164.83'}
21350772	28154848	65372	Simple Greenhouse Diagram	8	5	1	3	2	0	0	{user:'Multiperspective', children: [{user:'Anteaus', children: [{user:'Nigelj'}]}]}
21350772	28154848	65381	Phases of Water	4	3	1	4	1	0	1	{user:'Keelec', children: [{user:'Q Science', children: [{user:'Damorbel', children: [{user:'Q Science'}]}]}]}
21350772	28154848	65386	The Lie Of Water Vapor Being About Half Of The Greenhouse Effect.	2	2	1	2	1	0	0	{user:'110.33.41.206', children: [{user:'Q Science'}]}
21350772	28154848	65389	Terminology	3	3	1	1	1	0	0	{user:'-1'}
21350772	28154848	65393	Water vapor as greenhouse gas	9	8	1	3	2	0	0	{user:'Lfstevens', children: [{user:'-1'}{user:'71.245.164.83', children: [{user:'CurtisSwain'}]}]}
21350772	28154848	65403	Water vapour, the manipulated and the controlled variables (MV and CV)	3	3	1	1	1	0	0	{user:'Nigelj'}
21350772	28154848	65407	Radiation Transmitted by the atmosphere	7	3	2	5	2	0	0	{user:'Stevevogelnu', children: [{user:'Q Science'}]}
21350772	28154848	65415	GHG intensities and other changes	1	1	1	1	1	0	0	{user:'Enescot'}
21350772	28154848	65417	Water Vapor and runaway warming, statement based on Held (2000)	8	3	1	8	1	1	4	{user:'NewsAndEventsGuy', children: [{user:'NewsAndEventsGuy', children: [{user:'Atmoz', children: [{user:'NewsAndEventsGuy', children: [{user:'KimDabelsteinPetersen', children: [{user:'NewsAndEventsGuy', children: [{user:'KimDabelsteinPetersen', children: [{user:'NewsAndEventsGuy'}]}]}]}]}]}]}]}
21350772	28154848	65426	Delete lede 2nd paragraph?	1	1	1	1	1	0	0	{user:'NewsAndEventsGuy'}
21350772	28154848	65428	Potency claim for CH4 versus CO2	2	2	1	2	1	0	0	{user:'Stevew139', children: [{user:'NewsAndEventsGuy'}]}
21350772	28154848	65431	Outline organization	1	1	1	1	1	0	0	{user:'NewsAndEventsGuy'}
21350772	28154848	65433	Potency claim for CH4 versus CO2	2	2	1	2	1	0	0	{user:'Stevew139', children: [{user:'NewsAndEventsGuy'}]}
21350772	28154848	65436	Outline organization	1	1	1	1	1	0	0	{user:'NewsAndEventsGuy'}
21350772	28154848	65438	Atmospheric Lifetime	4	3	1	4	1	1	1	{user:'BFhybrid', children: [{user:'KimDabelsteinPetersen', children: [{user:'BFhybrid', children: [{user:'Blackcloak'}]}]}]}
21350772	28154848	65443	Resource data ...	1	1	1	1	1	0	0	{user:'216.250.156.66'}
21350772	28154848	65445	History of scientific research	2	2	1	2	1	0	0	{user:'Damorbel', children: [{user:'Nigelj'}]}
21350772	28154848	65448	Typo in image	1	1	1	1	1	0	0	{user:'Drdrperry'}
21350772	28154848	65450	[[Associated Press]] resource	1	1	1	1	1	0	0	{user:'99.109.125.146'}
21350772	28154848	65452	Question about conversions	3	2	1	2	1	0	0	{user:'Brehart', children: [{user:'VsevolodKrolikov'}]}
21350772	28154848	65456	&quot;Absorbs and emits&quot;?	24	7	1	10	5	0	6	{user:'Nigelj', children: [{user:'130.253.30.70', children: [{user:'Q Science'}]}{user:'Blackcloak', children: [{user:'Q Science', children: [{user:'Damorbel', children: [{user:'-1'}{user:'-1', children: [{user:'-1'}]}{user:'-1', children: [{user:'-1'}]}{user:'-1', children: [{user:'-1'}]}{user:'-1'}{user:'Q Science', children: [{user:'Damorbel', children: [{user:'Q Science', children: [{user:'Damorbel', children: [{user:'Q Science', children: [{user:'Damorbel'}]}]}]}]}]}]}]}]}{user:'-1'}{user:'Q Science', children: [{user:'Damorbel'}]}]}
21350772	28154848	65481	Introduction and recent growth in emissions	8	6	1	4	2	0	0	{user:'-1'}
21350772	28154848	65490	Addition of current graphs/charts	1	1	1	1	1	0	0	{user:'Lucyburb'}
21350772	28154848	65492	Edit request on 14 March 2012	2	2	1	2	1	0	0	{user:'120.50.183.201', children: [{user:'TeaDrinker'}]}
21350772	28154848	65495	Lifetime of gases	4	3	1	3	1	0	0	{user:'Jim1138', children: [{user:'William M. Connolley', children: [{user:'Nigelj'}{user:'Nigelj'}]}]}
21350772	28154848	65500	IPCC citations	1	1	1	1	1	0	0	{user:'Enescot'}
21350772	28154848	65502	Biased summary of climate change mitigation policies	2	2	1	1	1	0	0	{user:'-1'}
21350772	28154848	65505	Diagram of greenhouse effect	1	1	1	1	1	0	0	{user:'Enescot'}
21350772	38724628	65507	Too difficult to understand	3	2	1	3	1	0	0	{user:'Blackcloak', children: [{user:'NHSavage', children: [{user:'NHSavage'}]}]}
21350772	38724628	65512	Ozone's &quot;Greenhouse gas potency&quot;	1	1	1	1	1	0	0	{user:'Plantsurfer'}
21350772	38724628	65514	Indirect radiative effect	37	5	1	7	4	0	0	{user:'-1'}
21350772	38724628	65552	Clouds	1	1	1	1	1	0	0	{user:'Plantsurfer'}
21350772	38724628	65554	This doesn't add up	7	6	1	4	2	0	0	{user:'85.71.27.102', children: [{user:'William M. Connolley'}{user:'Mikenorton'}{user:'William M. Connolley'}{user:'Vsmith', children: [{user:'Nigelj', children: [{user:'Rivertorch'}]}]}]}
21350772	38724628	65562	Spelling	1	1	1	1	1	0	0	{user:'kierkkadon'}
21350772	38724628	65564	$35bill contest	5	3	2	5	1	0	2	{user:'Canoe1967', children: [{user:'William M. Connolley', children: [{user:'Rivertorch', children: [{user:'William M. Connolley', children: [{user:'Rivertorch'}]}]}]}]}
21350772	21350721	65570	Carbon emission	2	2	1	2	1	0	0	{user:'Kpalion', children: [{user:'Nimur'}]}
21350772	21350721	65574	Questionable content due to omitted information	2	2	1	2	1	0	0	{user:'Shjacks45', children: [{user:'William M. Connolley'}]}
21350772	21350721	65577	Greenhouse gases and recent slow down of warming	4	2	2	4	1	0	2	{user:'Dmcq', children: [{user:'William M. Connolley', children: [{user:'Dmcq', children: [{user:'William M. Connolley'}]}]}]}
21350772	21350721	65582	Is this correct?	9	5	2	3	2	0	0	{user:'John xyz123', children: [{user:'Mikenorton'}]}
9869126	0	65596	C° notation	3	2	1	3	1	0	0	{user:'Nigelj', children: [{user:'Nigelj', children: [{user:'Vsmith'}]}]}
9869126	10444043	65599	NPOV tag	1	1	1	1	1	0	0	{user:'Mykll42'}
9869126	10444043	65601	Summary of claims	3	3	1	3	1	0	0	{user:'Mostlyharmless', children: [{user:'QmunkE', children: [{user:'Rameses'}]}]}
9869126	10444043	65605	Rebuttals	8	5	2	4	2	1	1	{user:'Mykll42', children: [{user:'Rameses', children: [{user:'Mykll42', children: [{user:'OldDigger'}]}]}{user:'24.57.201.223', children: [{user:'Rameses', children: [{user:'QmunkE'}]}]}]}
9869126	10444043	65614	Lawson noted as well in his article that Martin Durkin was known to have been closely associated with the Revolutionary Communist Party, a now-disbanded right-wing political network with strongly libertarian views.	12	9	2	5	3	0	2	{user:'TharkunColl', children: [{user:'QmunkE', children: [{user:'UBeR', children: [{user:'Bombot', children: [{user:'UBeR'}]}]}{user:'-1'}]}{user:'-1'}{user:'Featured', children: [{user:'TharkunColl'}]}]}
9869126	10444043	65627	Important Question	6	5	1	4	1	3	1	{user:'Arvin Sloane', children: [{user:'Slarre', children: [{user:'Arvin Sloane', children: [{user:'-1'}{user:'Featured'}{user:'216.79.147.192'}]}]}]}
9869126	10444043	65634	The film's claims	3	3	1	3	1	0	0	{user:'William M. Connolley', children: [{user:'UBeR', children: [{user:'Paul Matthews'}]}]}
9869126	10444043	65638	Why are there all those rebuttals?	19	10	2	9	2	1	3	{user:'TharkunColl', children: [{user:'William M. Connolley', children: [{user:'TharkunColl', children: [{user:'Rameses', children: [{user:'Mykll42', children: [{user:'Mostlyharmless', children: [{user:'TharkunColl', children: [{user:'Mostlyharmless', children: [{user:'TharkunColl'}]}]}]}]}]}]}]}]}
9869126	10444043	65658	Copyvio?	7	6	1	4	2	0	1	{user:'Stephan Schulz', children: [{user:'William M. Connolley', children: [{user:'UBeR', children: [{user:'QmunkE'}]}]}{user:'SEWilco', children: [{user:'-1', children: [{user:'SEWilco'}]}]}]}
9869126	10444043	65666	Responses and Criticisms	5	4	1	2	2	0	0	{user:'12.216.63.168', children: [{user:'UBeR'}]}
